"usuario.puntuacion","puntuacion.calidad_construccion","marca","GPS.notes","puntuacion.visor","fecha_lanzamiento","caracteristicas.resolucion","puntuacion.general","caracteristicas.velocidad_obturador","modelo","puntuacion.modo_video","puntuacion.puntuacion_calidad_raw","caracteristicas.peso","puntuacion.precision","tipo_sensor","puntuacion.calidad_jpg","precio","GPS","puntuacion.caracteristicas","puntuacion.ergonomia_manejo","puntuacion.pro_review","puntuacion.luz_baja_alto_ISO","tipo_cuerpo","caracteristicas.volumen"
87.4174,78.5714285714286,"Sony",NA,64.2857142857143,"2012","5472 x 3648",64.2857142857143,"1/2000 sec","Sony Cyber-shot DSC-RX100",78.5714285714286,69.2857142857143,240,75,"CMOS",64.6464646464647,650,"None",71.4285714285714,71.4285714285714,78,68.1818181818182,"Compact",212976
90.4546,64.2857142857143,"Pentax","O-GPS1",85.7142857142857,"2012","4928 x 3264",78.5714285714286,"1/6000 sec","Pentax K-30",35.7142857142857,76.4285714285714,650,71.4285714285714,"CMOS",58.0808080808081,849,"Optional",64.2857142857143,71.4285714285714,78,73.3766233766234,"Mid-size SLR",895310
90,57.1428571428571,"Sony",NA,78.5714285714286,"2012","4912 x 3264",71.4285714285714,"1/4000 sec","Sony SLT-A37",82.8571428571429,73.2857142857143,506,70,"CMOS",59.1053391053391,599,"None",69.0476190476191,71.4285714285714,78,59.0909090909091,"Compact SLR",969680
83.3334,71.4285714285714,"Sony",NA,50,"2012","4912 x 3264",64.2857142857143,"1/4000 sec","Sony Alpha NEX-F3",64.2857142857143,78.5714285714286,314,57.1428571428571,"CMOS",68.5714285714286,599,"None",64.2857142857143,50,74,78.5714285714286,"Rangefinder-style mirrorless",329238
100,89.8701298701299,"Leica",NA,88.7012987012987,"2012","5212 x 3472",38.3116883116883,"1/4000 sec","Leica M-Monochrom",35.7142857142857,83.7662337662338,600,76.9480519480519,"CCD",69.2968647514102,7,"None",67.7489177489177,71.4285714285714,82.1818181818182,67.1782762691853,"Rangefinder-style mirrorless",411440
90,89.2857142857143,"Leica",NA,87.8571428571429,"2012","4928 x 3264",39.2857142857143,"1/2000 sec","Leica X2",32.1428571428571,83.7142857142857,345,76.7857142857143,"CMOS",69.5526695526696,1,"None",66.6666666666667,71.4285714285714,82,67.0779220779221,"Large sensor compact",444912
NA,89.8701298701299,"Leica",NA,88.7012987012987,"2012","4320 x 3240",38.3116883116883,"1/2000 sec","Leica V-Lux 40",35.7142857142857,83.7662337662338,210,76.9480519480519,"CMOS",69.2968647514102,699,"Built-in",67.7489177489177,71.4285714285714,82.1818181818182,67.1782762691853,"Compact",173460
80.2084,79.5238095238095,"Olympus",NA,75.8234126984127,"2012","3968 x 2976",65.7142857142857,"1/2000 sec","Olympus Tough TG-1 iHS",61.9047619047619,75,230,71.7460317460317,"CMOS",57.1428571428571,399,"Built-in",76.1904761904762,64.2857142857143,76.6666666666667,57.1428571428571,"Compact",225120
85.8334,64.2857142857143,"Nikon","GP-1",64.2857142857143,"2012","6016 x 4000",64.2857142857143,"1/4000 sec","Nikon D3200",64.2857142857143,79.2857142857143,505,60.7142857142857,"CMOS",56.7821067821068,699,"Optional",42.8571428571429,71.4285714285714,73,55.1948051948052,"Compact SLR",924000
93.3334,73.6734693877551,"Panasonic",NA,69.5918367346939,"2012","4000 x 3000",70.4081632653061,"1/4000 sec","Panasonic Lumix DMC-GF5",75.3061224489796,73.5714285714286,267,72.9591836734694,"CMOS",66.4460935889507,749,"None",78.0952380952381,69.1836734693878,79.7142857142857,65.5844155844156,"Rangefinder-style mirrorless",267732
89.1428,57.1428571428571,"Sony",NA,78.5714285714286,"2012","4912 x 3264",71.4285714285714,"1/4000 sec","Sony SLT-A57",82.8571428571429,73.2857142857143,618,70,"CMOS",59.1053391053391,700,"None",69.0476190476191,71.4285714285714,78,59.0909090909091,"Compact SLR",1047816
91.2904,78.5714285714286,"Canon","With optional GP-E2 unit",92.8571428571429,"2012","5760 x 3840",57.1428571428571,"1/8000 sec","Canon EOS 5D Mark III",64.2857142857143,86.4285714285714,950,60.7142857142857,"CMOS",61.5440115440115,3499,"Optional",69.0476190476191,78.5714285714286,82,77.2727272727273,"Mid-size SLR",1340032
NA,76.4285714285714,"Sony",NA,82.4489795918367,"2012","4608 x 3456",54.4642857142857,"1/1600 sec","Sony Cyber-shot DSC-H90",86.25,70.7959183673469,222,78.7755102040816,"CCD",64.8809523809524,250,"None",87.0238095238095,68.75,81.875,69.1720779220779,"Compact",214200
93.4286,42.8571428571429,"Sony","with GPS Log Recording function",73.5714285714286,"2012","4896 x 3672",42.8571428571429,"1/4000 sec","Sony Cyber-shot DSC-HX200V",71.4285714285714,75.5714285714286,583,74.1071428571429,"CMOS",42.8571428571429,480,"Built-in",71.4285714285714,57.1428571428571,72,57.1428571428571,"SLR-like (bridge)",987102
56.25,76.4285714285714,"Sony","with GPS Log Recording function",82.4489795918367,"2012","4896 x 3672",54.4642857142857,"1/1600 sec","Sony Cyber-shot DSC-HX30V",86.25,70.7959183673469,254,78.7755102040816,"CMOS",64.8809523809524,420,"Built-in",87.0238095238095,68.75,81.875,69.1720779220779,"Compact",232190
74.4444,78.5714285714286,"Sony","with GPS Log Recording function",82.4489795918367,"2012","4896 x 3672",50,"1/1600 sec","Sony Cyber-shot DSC-HX20V",78.5714285714286,70.7959183673469,254,78.7755102040816,"CMOS",50,400,"Built-in",85.7142857142857,64.2857142857143,74,50,"Compact",232190
100,76.4285714285714,"Sony","with GPS Log Recording function",82.4489795918367,"2012","4896 x 3672",54.4642857142857,"1/1600 sec","Sony Cyber-shot DSC-HX10V",86.25,70.7959183673469,234,78.7755102040816,"CMOS",64.8809523809524,330,"Built-in",87.0238095238095,68.75,81.875,69.1720779220779,"Compact",214200
73.3334,76.4285714285714,"Sony",NA,82.4489795918367,"2012","4896 x 3672",54.4642857142857,"1/1600 sec","Sony Cyber-shot DSC-WX150",86.25,70.7959183673469,133,78.7755102040816,"CMOS",64.8809523809524,250,"None",87.0238095238095,68.75,81.875,69.1720779220779,"Compact",117040
50,76.4285714285714,"Sony",NA,82.4489795918367,"2012","4608 x 3456",54.4642857142857,"1/1600 sec","Sony Cyber-shot DSC-W690",86.25,70.7959183673469,142,78.7755102040816,"CCD",64.8809523809524,180,"None",87.0238095238095,68.75,81.875,69.1720779220779,"Compact",115808
NA,64.2857142857143,"Sony",NA,80.7818270165209,"2012","4896 x 3672",42.8571428571429,"1/4000 sec","Sony Cyber-shot DSC-TX66",64.2857142857143,78.4691963365433,109,77.3856016432547,"CMOS",58.3333333333333,350,"None",64.2857142857143,50,70,64.2857142857143,"Ultracompact",65286
90,64.2857142857143,"Sony",NA,80.7818270165209,"2012","4608 x 3456",42.8571428571429,"1/1600 sec","Sony Cyber-shot DSC-TX20",64.2857142857143,78.4691963365433,133,77.3856016432547,"CMOS",58.3333333333333,330,"None",64.2857142857143,50,70,64.2857142857143,"Ultracompact",96768
NA,79.5238095238095,"Olympus",NA,75.8234126984127,"2012","4608 x 3456",65.7142857142857,"1/1700 sec","Olympus SZ-31MR iHS",61.9047619047619,75,226,71.7460317460317,"CMOS",57.1428571428571,399,"None",76.1904761904762,64.2857142857143,76.6666666666667,57.1428571428571,"Compact",292560
65,79.5238095238095,"Olympus",NA,75.8234126984127,"2012","3968 x 2976",65.7142857142857,"1/2000 sec","Olympus TG-820 iHS",61.9047619047619,75,206,71.7460317460317,"CMOS",57.1428571428571,299,"None",76.1904761904762,64.2857142857143,76.6666666666667,57.1428571428571,"Compact",170690
80,64.2857142857143,"Canon","GPS Tagging and Logger functions",73.4285714285714,"2012","4000 x 3000",57.1428571428571,"1/1600 sec","Canon PowerShot D20",42.8571428571429,67.0285714285714,228,72.1428571428571,"CMOS",59.0178571428571,349,"Built-in",57.1428571428571,71.4285714285714,71,64.2857142857143,"Compact",222656
69.5238,85.7142857142857,"Canon",NA,73.4285714285714,"2012","4000 x 3000",64.2857142857143,"1/3200 sec","Canon PowerShot SX260 HS",57.1428571428571,67.0285714285714,231,72.1428571428571,"CMOS",64.2857142857143,349,"Built-in",64.2857142857143,64.2857142857143,76,57.1428571428571,"Compact",213378
91.166,71.4285714285714,"Nikon","GP-1",92.8571428571429,"2012","7360 x 4912",57.1428571428571,"1/8000 sec","Nikon D800",71.4285714285714,90.1428571428571,1000,60.7142857142857,"CMOS",67.7489177489177,2999,"Optional",66.6666666666667,78.5714285714286,82,78.5714285714286,"Mid-size SLR",1472556
91.077,71.4285714285714,"Nikon","GP-1",92.8571428571429,"2012","7360 x 4912",68.5714285714286,"1/8000 sec","Nikon D800E",71.4285714285714,92.2857142857143,1000,60.7142857142857,"CMOS",73.3044733044733,3,"Optional",66.6666666666667,78.5714285714286,84,78.5714285714286,"Mid-size SLR",1472556
82.4242,71.4285714285714,"Pentax",NA,64.2857142857143,"2012","4928 x 3264",28.5714285714286,"1/4000 sec","Pentax K-01",57.1428571428571,78.5714285714286,561,57.1428571428571,"CMOS",57.1428571428571,749,"None",57.1428571428571,28.5714285714286,69,61.4285714285714,"SLR-style mirrorless",559004
NA,64.2857142857143,"Sony",NA,80.7818270165209,"2012","4896 x 3672",42.8571428571429,"1/1600 sec","Sony Cyber-shot DSC-TX200V",64.2857142857143,78.4691963365433,129,77.3856016432547,"CMOS",58.3333333333333,499,"Built-in",64.2857142857143,50,70,64.2857142857143,"Ultracompact",89088
78.75,64.1836734693878,"Samsung",NA,67.8571428571429,"2012","4608 x 3456",69.8979591836735,"1/2000 sec","Samsung WB850F",70.7142857142857,77.6547619047619,250,68.5119047619048,"CMOS",65.3473510616368,379,"Built-in",73.2993197278912,64.7959183673469,78.0714285714286,67.291280148423,"Compact",NA
73.3334,64.1836734693878,"Samsung",NA,67.8571428571429,"2012","4608 x 3456",69.8979591836735,"1/2000 sec","Samsung WB150F",70.7142857142857,77.6547619047619,NA,68.5119047619048,"CCD",65.3473510616368,299,"None",73.2993197278912,64.7959183673469,78.0714285714286,67.291280148423,"Compact",NA
NA,NA,"Casio",NA,NA,"2012","4608 x 3456",NA,"1/2000 sec","Casio Exilim EX-ZR15",NA,NA,176,NA,"CMOS",NA,329,"None",NA,NA,NA,NA,"Compact",162486
83.7408,78.5714285714286,"Canon",NA,71.4285714285714,"2012","4352 x 3264",57.1428571428571,"1/4000 sec","Canon PowerShot G1 X",50,75,534,71.4285714285714,"CMOS",65.6565656565657,799,"None",59.5238095238095,71.4285714285714,76,79.2207792207792,"Large sensor compact",616005
95.7932,97.1428571428571,"Nikon","GP-1 or GPS device compliant with NMEA0183 version 2.01 or 3.01 (requires optional MC-35 GPS adapter cord and cable with D-sub 9-pin connector)",97.1428571428571,"2012","4928 x 3280",71.4285714285714,"1/8000 sec","Nikon D4",64.2857142857143,78,1340,87.8571428571429,"CMOS",80.0865800865801,5999,"Optional",88.0952380952381,92.8571428571429,89,90.9090909090909,"Large SLR",2285920
10,NA,"All Cameras",NA,NA,"2011",NA,NA,NA,"Lytro Light Field 8GB",NA,NA,214,NA,"CCD",NA,399,"None",NA,NA,NA,NA,"Compact",188272
NA,NA,"All Cameras",NA,NA,"2011",NA,NA,NA,"Lytro Light Field 16GB",NA,NA,214,NA,"CCD",NA,499,"None",NA,NA,NA,NA,"Compact",188272
81.727,92.8571428571429,"Fujifilm",NA,57.1428571428571,"2011","4000 x 3000",42.8571428571429,"1/4000 sec","Fujifilm X10",21.4285714285714,42.8571428571429,350,53.5714285714286,"CMOS",72.2321428571429,599,"None",75,78.5714285714286,76,78.5714285714286,"Compact",466830
NA,74.5454545454545,"Sony",NA,88.5714285714286,"2020","5456 x 3632",79.2207792207792,NA,"Sony Alpha a3500",88.4415584415584,86.2727272727273,411,80.3896103896104,"CMOS",74.8917748917749,499,"None",88.1818181818182,70,87.3636363636364,85.926800472255,"SLR-style mirrorless",990080
